House_Type,Bedrooms,Bathrooms,Hydro,Heat,Water,Parking,Pet_Friendly,Air_Conditioning,Smoking,Laundry,Dishwasher,Fridge,Furnished,Gym,Pool,24_Hour_Security,Bicycle_Parking,Storage_Space,Elevator_in_Building,Personal_Outdoor_Space,Agreement,Region,Size,Rent
Condo,Bachelor/Studio,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Yes,Not Included,Yes,Not Included,Yes,Balcony,Month-to-month,Windsor West Forest Glade East Fontainbleu,450.0,1100.0
House,3,1.5,No,No,No,2,Yes,Yes,Outdoors only,Laundry (In Unit),Yes,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,YardBalcony,Month-to-month,Windsor University South Cameron,1200.0,1400.0
Apartment,2,1.0,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Unit),Not Included,Not Included,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor East East Walkerville,600.0,1150.0
House,2,1.0,No,No,No,0,Yes,No,No,Not Included,Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,1 Year,Windsor East East Walkerville,1081.0,1250.0
Duplex/Triplex,3,1.5,Yes,Yes,Yes,0,No,Yes,No,Laundry (In Unit),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor East East Walkerville,1200.0,1700.0
Apartment,1,1.0,Yes,Yes,Yes,3,Limited,Yes,Outdoors only,Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,YardBalcony,1 Year,Windsor University South Cameron,700.0,900.0
Apartment,3,1.0,Yes,No,Yes,3,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Yes,Yes,Not Included,YardBalcony,1 Year,Windsor University South Cameron,1000.0,1500.0
Apartment,1,1.0,Yes,Yes,Yes,1,Limited,No,Yes,Not Included,Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor City Centre NW Walkerville,750.0,1100.0
House,2,1.0,Yes,Yes,Yes,3,No,Yes,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor Roseland,1200.0,1650.0
House,4,2.0,No,No,No,3,No,Yes,No,Laundry (In Unit)Laundry (In Building),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,YardBalcony,1 Year,Windsor Roseland,2400.0,1950.0
Basement,2,1.5,Yes,Yes,Yes,1,No,Yes,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,Month-to-month,Windsor Sandwich Ojibway West Malden,1800.0,1450.0
Apartment,2,1.0,No,No,No,0,Yes,No,No,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Balcony,1 Year,Windsor East East Walkerville,1100.0,1200.0
House,5+,2.0,No,No,No,2,No,Yes,Outdoors only,Laundry (In Unit),Yes,Yes,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,YardBalcony,1 Year,Windsor University South Cameron,2400.0,1850.0
House,5+,2.0,No,No,No,3,No,Yes,Outdoors only,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South East Malden,1600.0,2500.0
House,5+,2.0,No,No,No,3,Limited,Yes,Outdoors only,Laundry (In Unit),Not Included,Not Included,No,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor South East Malden,1600.0,500.0
Apartment,4,1.0,Yes,Yes,Yes,2,Yes,Yes,No,Laundry (In Unit)Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor City Centre NW Walkerville,1500.0,1850.0
Condo,1,1.0,Yes,No,Yes,1,No,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Not Included,Yes,Yes,Not Included,Not Included,1 Year,Windsor South Central West Walkerville Remington P,500.0,970.0
House,2,1.0,Yes,Yes,Yes,3,Limited,Yes,Outdoors only,Laundry (In Unit)Laundry (In Building),Yes,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor West Forest Glade East Fontainbleu,1200.0,1850.0
Apartment,2,1.0,Yes,No,Yes,0,No,No,Outdoors only,Laundry (In Unit),Not Included,Yes,No,Not Included,Not Included,Not Included,Not Included,Yes,Not Included,Not Included,1 Year,Windsor South Central West Walkerville Remington P,650.0,900.0
Apartment,2,1.0,Yes,Yes,Yes,1,Limited,Yes,No,Laundry (In Building),Not Included,Yes,No,Not Included,Not Included,Yes,Not Included,Not Included,Not Included,Yard,1 Year,Windsor East East Walkerville,750.0,1450.0
Basement,Bachelor/Studio,1.0,Yes,Yes,Yes,1,No,Yes,Outdoors only,Laundry (In Building),Not Included,Yes,Yes,Not Included,Not Included,Not Included,Not Included,Not Included,Not Included,Yard,1 Year,Windsor University South Cameron,300.0,620.0
